,News,Category
4441,Soccer: Australia pick 16-year-old Fowler for World Cup,Sport
4442,Soccer: Mahrez keen to stay at Manchester City despite limited minutes,Sport
4443,Tennis: American Gibbs pulls out of French Open after cancer diagnosis,Sport
4444,Soccer: Inter return to third spot with win over Chievo,Sport
4445,Soccer: Ten-man Parma score two own goals in 4-1 loss at Bologna,Sport
4446,Russian anti-doping chief calls for dismissal of athletics federation head,Sport
4447,Tennis: Shapovalov earns Rome meeting with Djokovic,Sport
4448,Soccer: Palermo relegated to Serie C over administrative irregularities,Sport
4449,WADA close to deciding on new president,Sport
4450,Motor racing: Dutch Grand Prix return set for Zandvoort in 2020,Sport
4451,Badminton: Wind gods come to play as badminton moves outdoors,Sport
4452,"Soccer: La Liga is in danger from proposed 'Super League', says Tebas",Sport
4453,Soccer: Bolton to start new season with 12-point deduction,Sport
4454,Soccer: Watford's Holebas cleared to play in FA Cup final,Sport
4455,Chinese businessman buys majority stake in Helsinki IFK,Sport
4456,Motor racing: Hamilton would rather fight Ferrari than battle with Bottas,Sport
4457,Tennis: Returning Serena starts clay campaign with routine Rome win,Sport
4458,South African government instructs athletics body to appeal Semenya decision,Sport
4459,Soccer: Five talking points from the Premier League weekend,Sport
4460,Soccer: Southampton agree record shirt sponsorship deal with LD Sports,Sport
4461,Soccer: Five talking points from the weekend in La Liga,Sport
4462,Soccer: Grasshoppers president says he was blackmailed by own fans,Sport
4463,Soccer: Hughton sacked as Brighton manager,Sport
4464,Soccer: Five talking points from the weekend's Bundesliga matches,Sport
4465,Soccer: Five talking-points from the Serie A weekend,Sport
4466,Golf: All eyes on Woods even if Koepka the one to beat,Sport
4467,Motor racing: Dominant Mercedes brush aside invincibility thoughts,Sport
4468,Cricket: Tendulkar calls Bumrah best bowler around after IPL exploits,Sport
4469,"Soccer: Liverpool will learn from title race heartbreak, says Robertson",Sport
4470,"Soccer: No European glory, but City's Guardiola shows grit to retain Premier League title",Sport
4471,Soccer: Hazard has told Chelsea decision on future,Sport
4472,Motor racing: Disappointed Ferrari 'not in the fight',Sport
4473,Soccer: Valencia in pole position for fourth with win over Alaves,Sport
4474,Soccer: Atletico seal second place with draw against Sevilla,Sport
4475,Soccer: Bruges beat leaders Genk to keep Belgian title race alive,Sport
4476,Soccer: Mario Rui gives Napoli late win at SPAL,Sport
4477,Tennis: Delighted Djokovic wins third Madrid Open as Tsitsipas runs out of steam,Sport
4478,Soccer: Lyon close in on top-three finish with Marseille rout,Sport
4479,Soccer: Palmeiras win 2-0 to go top of Brazil's Serie A,Sport
4480,Soccer: Guerrero the main man as Internacional cruise to 3-1 win,Sport
4481,"Soccer: Liverpool's Mane, Salah share Golden Boot with Arsenal's Aubameyang",Sport
4482,Soccer: Benfica edge towards title but Porto stay on their heels,Sport
4483,Soccer: City and Liverpool set new standards with 'fusion football',Sport
4484,Soccer: U.S. beat South Africa 3-0 in Women's World Cup warm-up,Sport
4485,Soccer: Zidane despairs as ten-man Real Madrid lose again,Sport
4486,Soccer: Levante win six-pointer to leave Girona facing relegation,Sport
4487,Soccer: Barca beat top-four hopefuls Getafe but booed for European failure,Sport
4488,Soccer: Roma secure late win as Juve break with 116-year tradition,Sport
4489,Golf: Kang rallies to win maiden title in Dallas,Sport
4490,Cricket: Watson despair as record-breaking Mumbai win IPL title off final ball,Sport
4491,Motor racing: Hamilton back on top with victory in Spain,Sport
4492,Soccer: Saints and Huddersfield share spoils in season-ender,Sport
4493,Soccer: Noble brace powers West Ham to 4-1 win over Watford,Sport
4494,Soccer: Liverpool beat Wolves but lose out on title to Man City,Sport
4495,Soccer: Woeful Man United end season with 2-0 defeat by Cardiff,Sport
4496,Soccer: City and Liverpool leave chasing pack facing tough summer,Sport
4497,Schumacher documentary in the works and headed to Cannes,Sport
4498,Factbox: Manchester City's Premier League title win,Sport
4499,Soccer: List of major honours won by Pep Guardiola,Sport
4500,Factbox: Key moments in the 2018/19 Premier League title race,Sport
4501,Soccer: List of English league champions,Sport
4502,Soccer: Tottenham draw 2-2 with Everton to finish fourth,Sport
4503,Soccer: Rafa's Newcastle thrash relegated Fulham 4-0 on final day of season,Sport
4504,Soccer: Ruthless Manchester City survive scare to retain title in style,Sport
4505,Soccer: Manchester City retain Premier League title,Sport
4506,Soccer: Palace end season with thrilling 5-3 win over Cherries,Sport
4507,Soccer: Aubameyang fires Arsenal to battling win at Burnley,Sport
4508,Soccer: Chelsea held by Leicester but point enough for third place,Sport
4509,Soccer: Ajax set to be crowned Dutch champions after PSV slip,Sport
4510,Golf: Resurgent Woods heads to PGA with Nicklaus record back in play,Sport
4511,Athletics: Brazil stun U.S. in 4x100m final on day of upsets at IAAF World Relays,Sport
4512,Motor Racing: Mercedes have discussed Ferrari move with Hamilton - Wolff,Sport
4513,"Soccer: City, Liverpool primed for final day of epic title race",Sport
4514,Golf: Every grabs lead before third round halted at Byron Nelson,Sport
4515,Cricket: Buttler blasts century as England edge Pakistan in run-fest,Sport
4516,Soccer: Leeds win 1-0 at Derby in playoff semi-final first leg,Sport
4517,Tennis: Bertens earns flawless Madrid triumph with win over Halep,Sport
4518,Soccer: Rare Calhanoglu goal keeps Milan in Champions League hunt,Sport
4519,Tennis: Tsitsipas comes of age to beat Nadal and reach Madrid final,Sport
4520,Soccer: Real Sociedad women end Atletico double dreams with Cup win,Sport
4521,Motor Racing: Vergne wins in Monaco to take Formula E lead,Sport
4522,Motor racing: Battery problem affected Hamilton's qualifying,Sport
4523,Soccer: Leeds win 1-0 at Derby in playoff semi-final first leg,Sport
4524,Tennis: Djokovic back to best against Thiem to reach Madrid final,Sport
4525,"Soccer: Hourihane, Abraham give Villa Championship playoff win over West Brom",Sport
4526,Soccer: Bayern miss chance to seal title after Leipzig stumble,Sport
4527,Soccer: Atalanta take big step towards first Champions League,Sport
4528,Athletics-U.S. win both finals on opening day of IAAF World Relays,Sport
4529,Soccer: Former FIFA boss Blatter says money risks ruining the sport,Sport
4530,Motor racing: Bottas beats Hamilton for pole in Spain by massive margin,Sport
4531,Cricket: Sri Lanka analyst suspended for anti-corruption code breach,Sport
4532,Soccer: Van Persie wants to bow out with dignity,Sport
4533,"Motor racing: Interlagos has contract for 2020, says F1 boss Bratches",Sport
4534,Soccer: Allegri amused by talk of his departure,Sport
4535,Soccer: Herrera confirms Man Utd exit in emotional farewell video,Sport
4536,Obstacle course racing scaling its way to Olympic inclusion,Sport
4537,Tennis: Halep to face Bertens in Madrid Open final,Sport
4538,Tennis: Thiem ousts Federer in Madrid Open thriller to reach semis,Sport
4539,Cricket: Dhoni's 'Dad's Army' bank on experience against mighty Mumbai,Sport
4540,Swiss attorney general blasts investigation into handling of FIFA probe,Sport
4541,Cricket: Australia World Cup squad to stop over at Gallipoli,Sport
4542,Sports: McIlroy tops Sunday Times young sportspersons' rich list,Sport
4543,"Golf: Woods, Koepka, Molinari to tee off early in first round at PGA",Sport
4544,Russia's Putin scores eight goals in all-star hockey game,Sport
4545,"Soccer: Make new plan or risk a crash, Pochettino warns Tottenham",Sport
4546,Soccer: Key moments in the 2018/19 Premier League title race,Sport
4547,Motor racing: Bottas leads Mercedes one-two in Spanish GP practice,Sport
4548,Motor racing: Deja vu for Ricciardo as Leclerc takes on Vettel,Sport
4549,Soccer: Brazilian Luiz extends Chelsea deal by two years,Sport
4550,Cricket: Chennai swat aside Delhi to set up Mumbai rematch in IPL final,Sport
4551,Soccer: Irresponsible to play Europa League final in Baku - Klopp,Sport
4552,Soccer: Leicester's Choudhury fined for social media comments,Sport
4553,Cricket: Former Sri Lanka international Gunawardene charged with match-fixing,Sport
4554,Soccer: Pochettino says Tottenham must not be distracted against Everton,Sport
4555,"Soccer: Only trophies will silence critics, says Man City's Guardiola",Sport
4556,Soccer: Relegated Fulham keep faith with Parker for rebuilding job,Sport
4557,Soccer: Man Utd need miracle to mount challenge next season - Solskjaer,Sport
4558,Soccer: Cash or competition? What is behind England's domination of Europe?,Sport
4559,Soccer: Ranieri confirms he will leave Roma at end of season,Sport
4560,"Soccer: Arsenal, Chelsea to meet in all-English Europa League final",Sport
4561,Soccer: Giroud looking forward to special derby in Baku,Sport
4562,Soccer: Champions League final costs soar for Spurs and Liverpool fans,Sport
4563,Soccer: Salah set to return for Liverpool's title decider against Wolves,Sport
4564,Soccer: Neymar handed three-match ban for fan altercation in Cup final,Sport
4565,Olympics: Two athletes positive for steroids in London 2012 retests - IOC,Sport
4566,Soccer: Phelan confirmed as Manchester United's assistant manager,Sport
4567,Soccer: UEFA president Ceferin hails English teams' Champions League comebacks,Sport
4568,Soccer: Title-winning Saints women get first shirt sponsor,Sport
4569,Soccer: Barcelona's Suarez sidelined for up to six weeks after knee injury,Sport
4570,Soccer: Australia coach Milicic shrugs off World Cup preparation worries,Sport
4571,Soccer: Chelsea's Hazard puts trophy before transfer talk,Sport
4572,Soccer: Manchester United must invest wisely in transfer market - Solskjaer,Sport
4573,Soccer: Aubameyang treble sends Arsenal into Europa League final,Sport
4574,"Soccer: Arsenal wiser after last season, Aubameyang says after Valencia hat-trick",Sport
4575,Tennis: World number one Osaka exits Madrid Open,Sport
4576,"Soccer: English clubs doing it tough in Europe, says Chelsea coach Sarri",Sport
4577,Soccer: Hazard nets winning penalty as Chelsea reach Europa final,Sport
4578,Tennis: Federer survives match points to beat Monfils,Sport
4579,Soccer: UEFA not planning European weekend matches before 2027 - Serie A chief,Sport
4580,Soccer: Wagner takes over as Schalke manager,Sport
4581,Ajax's shares slump after Champions League defeat to Tottenham,Sport
4582,David Beckham gets six-month driving ban for using phone at wheel: BBC,Sport
4583,"Motor racing: Ferrari need to recover their testing pace, says Vettel",Sport
4584,Soccer: Barca forward Suarez to undergo knee surgery,Sport
4585,Motor racing: Hamilton tightens the gloves for battle with Bottas,Sport
4586,Soccer: Stadium under demolition but Atalanta still as strong as ever,Sport
4587,Soccer: Long-serving goalie Speroni to exit Crystal Palace,Sport
4588,Soccer: La Liga posts record financial figures,Sport
4589,Motor racing: Mick Schumacher appreciating more and more what Michael did,Sport
4590,"Soccer: Ronaldo rubbishes Super League idea, defends Barcelona season",Sport
4591,Prince Harry: 'No idea' whether newborn son Archie will attend 2020 Invictus Games,Sport
4592,Soccer: Smarting Barcelona host Champions League chasing Getafe,Sport
4593,Soccer: Bayern on the brink of seventh straight Bundesliga crown,Sport
4594,Soccer: Liverpool ball boy an unlikely hero in their epic Barcelona comeback,Sport
4595,Soccer: Reaction to Tottenham's last-gasp win at Ajax,Sport
4596,Soccer: Liverpool to lift replica if they win Premier League,Sport
4597,Cricket: England's Bairstow picks World Cup glory over Ashes win,Sport
4598,Soccer: Ajax bemoan letting final slip from their grasp,Sport
4599,Soccer: Sarri hopeful of 'one or two players' as Chelsea fight transfer ban,Sport
4600,Soccer: Moura hat-trick flattens Ajax to put Tottenham into Champions League final,Sport
4601,Soccer: Manchester City on brink of Premier League title as epic race reaches climax,Sport
4602,Soccer: Kane's halftime pep-talk inspires Tottenham fightback,Sport
4603,"Soccer: Against the odds, Pochettino works a miracle",Sport
4604,Tennis: Nadal makes strong start in Madrid as Ferrer bows out,Sport
4605,Tennis: Improved Osaka reaches Madrid Open quarters,Sport
4606,"Soccer: Heart and fight key to Spurs stunning win, says Eriksen",Sport
4607,Soccer: Tottenham beat Ajax to set up Champions League final with Liverpool,Sport
4608,Cricket: Rain washes out first ODI between England and Pakistan,Sport
4609,"Cricket: Shaw, Pant help Delhi sink Hyderabad, inch closer to IPL final",Sport
4610,Soccer: Arsenal's Emery values winning a trophy above Champions League return,Sport
4611,"Soccer: UEFA plans for more clubs, league system in European competition",Sport
4612,Soccer: Tottenham's Pochettino says he turned down Real Madrid offer,Sport
4613,Soccer: Liverpool exploits tell Valencia anything can happen against Arsenal - Marcelino,Sport
4614,Brazil president says Formula One race to be held in Rio de Janeiro in 2020,Sport
4615,Soccer: Fellaini header takes Shandong into last 16,Sport
4616,Soccer: Fuchs extends Leicester stay until 2020,Sport
4617,Two Russian soccer internationals sentenced to jail for assault,Sport
4618,Soccer: Chelsea's Kante out of Europa League semi against Frankfurt,Sport
4619,Soccer: Catastrophic away form the biggest barrier to Barca's European ambitions,Sport
4620,Soccer: Chelsea lose transfer ban appeal but can register minor players - FIFA,Sport
